Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Segment,City,Region,Sales_Rep,Channel,Category,Product_Name,Quantity,Unit_Price,Discount_%,Line_Total,COGS,Status,Customer_Rating,Return_Flag
ORD-13141,9/9/2022,NULL,CID-2239,B2B,Addis Ababa,Central,Liam Moore,Phone Order,Home & garden,Smart Plug 4pk,6,42.62,5,242.93,142.9,Pending,5,0
ORD-13951,9/17/2023,NULL,CID-2326,Retail,Kano,North,Karen Davis,Phone Order,Electronics,USB-C Hub,1,47.28,25,35.46,23.98,Completed,5,0
ORD-10866,1/16/2024,1/23/2024,CID-4473,Loyalty Member,Cairo,North,Karen Davis,In-Store,Sports,Jump Rope,3,15.01,25,33.77,21.28,Disputed,3,0
ORD-14061,10/14/2024,10/17/2024,CID-2627,B2B,Port Harcourt,Central,Liam Moore,In-Store,Home & garden,Air Purifier,10,180.46,15,1533.91,1119.7,Completed,NULL,0
ORD-15780,4/4/2022,4/9/2022,CID-1544,B2B,Ibadan,North,Henry Wilson,In-Store,Beauty,Electric Toothbrush,6,90.18,15,459.92,323.88,Completed,NULL,0
ORD-10641,9/16/2023,NULL,CID-4423,B2B,Abuja,Central,Alice Johnson,In-Store,Beauty,Perfume 50ml,8,82.93,10,597.1,313.55,Pending,4,0
ORD-15227,11/8/2023,11/10/2023,CID-2124,B2B,Benin City,Central,Karen Davis,Online,Beauty,Face Mask Pack,9,15.71,15,120.18,71.17,Completed,4,0
ORD-15581,11/7/2024,NULL,CID-1952,Retail,Cairo,Central,Grace Chen,In-Store,Home & garden,Plant Pot Set,5,31.16,5,148.01,80.17,Completed,3,0
ORD-15519,1/24/2024,1/25/2024,CID-2684,Retail,Abuja,Central,Emma Brown,Mobile App,Clothing,Men's Polo Shirt,3,32.32,10,87.26,63.92,Completed,NULL,0
ORD-14042,6/6/2022,NULL,CID-1346,Retail,Abuja,South,Bob Smith,In-Store,Home & garden,Desk Lamp,4,41.61,25,124.83,82.71,Completed,NULL,0
ORD-14430,4/10/2023,4/11/2023,CID-3292,Retail,Port Harcourt,West,Olivia Clark,Mobile App,Home & garden,Wall Clock,8,38.4,0,307.2,99,Pending,4,0
ORD-11747,9/20/2022,9/23/2022,CID-2391,New Customer,Cairo,North,Henry Wilson,Wholesale,Beauty,Eye Cream,9,62.56,0,563.04,334.66,Completed,NULL,0
ORD-11392,9/21/2022,NULL,CID-2259,B2B,Abuja,South,Liam Moore,In-Store,Home & garden,Desk Lamp,5,48.3,0,241.5,115.84,Completed,5,0
ORD-11822,5/12/2023,NULL,CID-3584,Retail,Johannesburg,North,Olivia Clark,Wholesale,Beauty,Nail Polish Kit,1,22.56,20,18.05,14.3,Returned,3,1
ORD-12075,8/10/2024,8/11/2024,CID-4757,New Customer,Casablanca,North,Carol White,Online,Electronics,Bluetooth Speaker,8,125.13,25,750.78,675.73,Disputed,5,0
ORD-15880,12/10/2022,12/13/2022,CID-1788,B2B,Lagos,South,Carol White,In-Store,Sports,Gym Bag,3,73.37,0,220.11,100.84,Returned,3,1
ORD-12248,2/14/2023,2/16/2023,CID-3780,B2B,Johannesburg,East,Henry Wilson,Mobile App,Electronics,Smart Watch,6,263.84,0,1583.04,861.82,Completed,3,0
ORD-12668,12/3/2023,NULL,CID-4202,Retail,Accra,Central,NULL,Online,Home & garden,Wall Clock,9,39.86,25,269.06,221.34,Completed,NULL,0
ORD-14919,3/23/2022,NULL,CID-2895,VIP,Nairobi,West,Liam Moore,In-Store,Beauty,Nail Polish Kit,6,20.56,5,117.19,57.9,Completed,NULL,0
ORD-10451,4/24/2022,4/29/2022,CID-2871,Loyalty Member,Benin City,South,Iris Park,MOBILE APP,Beauty,Shampoo & Conditioner,4,24.56,25,73.68,56.74,Completed,4,0
ORD-12564,7/11/2024,7/25/2024,CID-3434,B2B,Port Harcourt,East,James Turner,Wholesale,Beauty,Electric Toothbrush,5,79.78,15,339.06,223.85,Completed,NULL,0
ORD-11158,2/18/2023,2/19/2023,CID-4272,Loyalty Member,Port Harcourt,West,Iris Park,Online,Clothing,Winter Jacket,3,139.53,0,418.59,192.28,Completed,4,0
ORD-15967,8/21/2024,8/22/2024,CID-4515,VIP,Benin City,East,Liam Moore,Mobile App,Clothing,Winter Jacket,10,163.77,10,1473.93,1135.79,Returned,2,1
ORD-15981,1/24/2023,2/7/2023,CID-1098,Loyalty Member,Lagos,South,Liam Moore,Mobile App,Beauty,Nail Polish Kit,7,19.76,25,103.74,64.92,Pending,NULL,0
ORD-13453,1/16/2024,1/18/2024,CID-2332,Retail,Enugu,West,Emma Brown,Online,Sports,Foam Roller,10,35.37,5,336.01,162.5,Completed,5,0
ORD-11762,5/6/2024,5/11/2024,CID-1532,VIP,Kaduna,North,Grace Chen,In-Store,Home & garden,Scented Candle,7,25.23,0,176.61,85.18,Pending,5,0
ORD-11752,10/12/2022,NULL,CID-4742,New Customer,Kaduna,East,James Turner,Phone Order,Home & garden,Smart Plug 4pk,10,40.81,0,408.1,186.93,Completed,NULL,0
ORD-15673,10/26/2024,11/9/2024,CID-2784,VIP,Kano,Central,Iris Park,Wholesale,Sports,Foam Roller,1,35.23,0,35.23,16.59,Completed,1,0
ORD-12736,1/3/2023,NULL,CID-3984,Retail,NULL,South,Alice Johnson,Mobile App,Beauty,Lipstick Set,4,48.05,5,182.59,123.67,Completed,5,0
ORD-12520,3/27/2024,3/29/2024,CID-2667,New Customer,Cairo,East,Emma Brown,Online,Clothing,Casual Sneakers,5,74.64,0,373.2,230.59,Completed,3,0
ORD-13544,1/16/2022,1/18/2022,CID-1240,Loyalty Member,Enugu,East,Alice Johnson,In-Store,Home & garden,Air Purifier,6,184.74,15,942.17,738.24,Completed,5,0
ORD-14078,11/7/2022,11/8/2022,CID-2524,Loyalty Member,Cairo,South,Mia Scott,Online,Sports,Water Bottle 1L,3,24.1,0,72.3,34.05,Returned,2,1
ORD-13943,10/27/2023,11/1/2023,CID-1859,B2B,Johannesburg,East,Carol White,In-Store,Beauty,Perfume 50ml,9,81.29,10,658.45,416.74,Disputed,3,0
ORD-12109,7/31/2022,8/1/2022,CID-1502,VIP,Ibadan,West,Olivia Clark,Phone Order,Home & garden,Air Purifier,3,207.26,0,621.78,369.86,Completed,3,0
ORD-13487,1/14/2024,1/21/2024,CID-2552,Loyalty Member,Lagos,East,Henry Wilson,In-Store,Clothing,Running Shoes,6,108.82,25,489.69,336.31,Completed,5,0
ORD-15594,7/31/2023,8/1/2023,CID-1092,New Customer,Kaduna,East,Nathan Harris,In-Store,Electronics,USB-C Hub,8,44.54,20,285.06,210.01,Disputed,5,0
ORD-11592,11/29/2023,NULL,CID-4646,Loyalty Member,Ibadan,South,Alice Johnson,Online,Sports,Jump Rope,4,15.05,0,60.2,31.79,Cancelled,4,0
ORD-13302,3/10/2024,3/13/2024,CID-4875,VIP,Dakar,West,Carol White,Wholesale,Clothing,Women's Blazer,5,77.84,10,350.28,260.13,Returned,1,1
ORD-11482,12/12/2022,12/13/2022,CID-3459,Retail,Enugu,West,James Turner,Mobile App,Sports,Water Bottle 1L,2,20.01,25,30.02,25.03,Completed,3,0
ORD-10564,9/27/2024,9/29/2024,CID-4259,VIP,Lagos,North,James Turner,Online,Beauty,Eye Cream,7,63.35,25,332.59,292.67,Returned,4,1
ORD-12750,2/6/2024,2/13/2024,CID-3893,B2B,Accra,South,Olivia Clark,Mobile App,Clothing,Denim Jeans,6,72.26,0,433.56,294.02,Cancelled,NULL,0
ORD-15536,8/26/2023,8/27/2023,CID-3098,VIP,Kaduna,West,Grace Chen,In-Store,Clothing,Winter Jacket,NULL,151.69,10,409.56,302.47,Returned,4,1
ORD-14073,11/27/2023,11/28/2023,CID-1913,Retail,Lagos,South,David Lee,Online,Electronics,Bluetooth Speaker,5,102.97,30,360.39,317.77,Returned,4,1
ORD-13961,1/14/2023,1/15/2023,CID-4322,VIP,Port Harcourt,West,Mia Scott,Online,Beauty,Electric Toothbrush,10,83.75,15,711.88,480.86,Completed,NULL,0
ORD-12259,4/18/2023,4/19/2023,CID-1092,VIP,Addis Ababa,Central,Iris Park,Wholesale,Electronics,Wireless Earbuds,3,83.61,30,175.58,120.27,Completed,4,0
ORD-13829,3/12/2024,3/14/2024,N/A,Loyalty Member,Lagos,East,Bob Smith,Mobile App,Electronics,Mechanical Keyboard,4,150.09,20,480.29,289.67,Completed,3,0
ORD-14822,12/2/2023,12/4/2023,CID-2325,Loyalty Member,Nairobi,West,Alice Johnson,Mobile App,Beauty,Nail Polish Kit,6,18.97,0,113.82,58.87,Completed,2,0
ORD-11150,12/26/2023,12/27/2023,CID-2389,Loyalty Member,Dakar,South,Emma Brown,Online,Sports,Yoga Mat,4,38.15,15,129.71,102.55,Disputed,3,0
ORD-12149,1/26/2024,NULL,CID-2063,Retail,Abuja,Central,Alice Johnson,Online,Beauty,Electric Toothbrush,3,77.12,0,231.36,156.3,Pending,NULL,0
ORD-11864,10/24/2022,NULL,CID-3047,B2B,Nairobi,East,Nathan Harris,IN-STORE,Clothing,Women's Blazer,7,90.02,0,630.14,356.12,Returned,4,1
ORD-12117,11/9/2022,11/11/2022,CID-1120,B2B,Abuja,East,Bob Smith,In-Store,Electronics,USB-C Hub,10,45.49,0,454.9,263.61,Completed,NULL,0
ORD-12263,11/26/2024,12/3/2024,CID-3533,Retail,Nairobi,Central,Emma Brown,Mobile App,Home & garden,Air Purifier,3,173.61,10,468.75,309.29,Completed,5,0
ORD-13420,11/23/2023,NULL,CID-3578,Retail,Ibadan,Central,Iris Park,Phone Order,Beauty,Perfume 50ml,9,78.34,10,634.55,369.83,Completed,5,0
ORD-10243,4/16/2024,4/17/2024,CID-2246,Retail,Abuja,South,Alice Johnson,Online,Home & garden,Throw Pillow Set,2,61.75,25,92.62,64.91,Disputed,4,0
ORD-13633,11/12/2024,11/13/2024,CID-4727,VIP,Casablanca,West,Frank Miller,Online,Home & garden,Desk Lamp,4,50.65,0,202.6,107.44,Completed,NULL,0
ORD-13768,10/6/2022,10/9/2022,CID-1667,Loyalty Member,Enugu,West,Carol White,Phone Order,Home & garden,Scented Candle,5,21.73,0,108.65,54.63,Pending,4,0
ORD-13897,5/9/2023,5/10/2023,CID-4474,New Customer,Kaduna,North,Liam Moore,Wholesale,Clothing,Denim Jeans,5,73.76,5,350.36,169.16,Returned,1,1
ORD-16010,4/10/2022,4/24/2022,CID-4817,Retail,Port Harcourt,West,David Lee,Phone Order,Beauty,Electric Toothbrush,5,95.87,5,455.38,226.42,Completed,5,0
ORD-12533,2/17/2022,NULL,CID-1961,Loyalty Member,Port Harcourt,East,NULL,Mobile App,Clothing,Running Shoes,10,112.14,15,953.19,621.09,Completed,5,0
ORD-15828,6/22/2022,6/27/2022,CID-2545,VIP,Abuja,East,NULL,Wholesale,Beauty,Nail Polish Kit,8,22.31,5,169.56,94.87,Completed,1,0
ORD-13887,7/1/2022,7/4/2022,CID-4218,B2B,Addis Ababa,South,Emma Brown,In-Store,Clothing,Running Shoes,7,107.82,0,754.74,497,Completed,5,0
ORD-10619,4/3/2023,NULL,CID-1282,VIP,NULL,Central,Alice Johnson,Mobile App,Electronics,Bluetooth Speaker,2,126.24,30,176.74,116.94,Pending,NULL,0
ORD-15502,6/19/2023,6/22/2023,CID-3962,VIP,Enugu,East,Bob Smith,In-Store,Beauty,Face Serum,2,56.18,30,78.65,66.61,Cancelled,4,0
ORD-10921,2/27/2024,3/3/2024,CID-2173,Loyalty Member,Lagos,Central,Karen Davis,Phone Order,Electronics,Wireless Earbuds,5,85.55,5,406.36,257.62,Returned,3,1
ORD-13438,8/1/2024,8/8/2024,CID-2445,Loyalty Member,Ibadan,West,David Lee,In-Store,Home & garden,Smart Plug 4pk,5,36.19,10,162.85,105.11,Cancelled,3,0
ORD-11409,7/28/2022,8/11/2022,CID-4994,B2B,Nairobi,South,Bob Smith,Wholesale,Electronics,Wireless Earbuds,3,86.35,20,207.24,154.82,Completed,5,0
ORD-10807,10/22/2023,NULL,CID-4751,B2B,Ibadan,West,Grace Chen,Phone Order,Clothing,Running Shoes,2,115.2,20,184.32,138.59,Returned,5,1
ORD-15155,1/11/2022,1/16/2022,CID-4078,B2B,Abuja,South,Carol White,Wholesale,Clothing,Running Shoes,7,113.44,20,635.26,451.6,Completed,4,0
ORD-12418,8/5/2024,8/7/2024,CID-1672,New Customer,Lagos,East,Olivia Clark,In-Store,Home & garden,Throw Pillow Set,10,55.32,15,470.22,283.69,Completed,5,0
ORD-11274,11/19/2023,11/20/2023,CID-4102,VIP,Accra,North,Emma Brown,In-Store,Sports,Protein Powder 1kg,6,59.36,5,338.35,213.08,Completed,3,0
ORD-12621,11/14/2023,11/16/2023,CID-4062,B2B,Abuja,East,Emma Brown,Phone Order,Beauty,Electric Toothbrush,3,84.19,15,214.68,142.75,Pending,5,0
ORD-10380,9/22/2022,9/27/2022,CID-4405,B2B,Ibadan,Central,Olivia Clark,Online,Beauty,Nail Polish Kit,3,20.84,30,43.76,30.98,Completed,3,0
ORD-15583,4/8/2022,4/13/2022,CID-4628,VIP,Dakar,South,Nathan Harris,Online,Clothing,Sports Socks 3pk,8,13.15,20,84.16,66.12,Completed,5,0
ORD-14952,9/16/2023,9/30/2023,CID-1928,Retail,Kaduna,South,Nathan Harris,IN-STORE,Clothing,Women's Blazer,6,85.48,30,359.02,321.22,Completed,5,0
ORD-10015,8/4/2024,NULL,CID-1899,Retail,Kano,East,Olivia Clark,Phone Order,Clothing,Winter Jacket,2,146.49,0,292.98,149.77,Returned,1,1
ORD-11062,2/21/2024,2/22/2024,CID-2425,New Customer,Kaduna,North,Olivia Clark,Wholesale,Beauty,Lipstick Set,8,43.2,0,345.6,181.47,Pending,2,0
ORD-10158,1/28/2023,1/30/2023,CID-4113,VIP,Abuja,West,Emma Brown,Phone Order,Clothing,Sports Socks 3pk,2,17.03,30,23.84,21.2,Completed,4,0
ORD-12750,2/6/2024,2/13/2024,CID-3893,B2B,Accra,South,Olivia Clark,Mobile App,Clothing,Denim Jeans,6,72.26,0,433.56,294.02,Cancelled,3,0
ORD-15898,11/4/2022,11/5/2022,CID-3992,Retail,Abuja,South,NULL,In-Store,Electronics,Smart Watch,9,234.97,25,1586.05,1313.66,Returned,NULL,1
ORD-15410,2/2/2022,2/7/2022,CID-1469,New Customer,Nairobi,South,Karen Davis,Phone Order,Sports,Swim Goggles,8,29.5,0,236,112.52,Pending,3,0
ORD-12416,8/29/2022,9/3/2022,CID-3140,VIP,Nairobi,East,Liam Moore,Wholesale,Clothing,Formal Dress,3,117.05,30,245.8,158.83,Completed,3,0
ORD-14756,10/27/2024,11/3/2024,CID-2996,Loyalty Member,Accra,North,Mia Scott,Mobile App,Clothing,Men's Polo Shirt,4,32.9,25,98.7,87.19,Completed,5,0
ORD-14140,7/25/2024,7/28/2024,CID-2441,Loyalty Member,Ibadan,West,Emma Brown,Phone Order,Electronics,Mechanical Keyboard,10,158.26,20,1266.08,934.7,Returned,5,1
ORD-14933,10/10/2023,10/11/2023,CID-2885,New Customer,Dakar,West,Henry Wilson,Wholesale,Home & garden,Scented Candle,5,24.78,25,92.93,63.27,Completed,NULL,0
ORD-11604,9/24/2022,9/29/2022,CID-2512,New Customer,Nairobi,South,Henry Wilson,Online,Electronics,Smart Watch,7,217.77,20,1219.51,709.68,Returned,NULL,1
ORD-15938,7/13/2023,7/18/2023,CID-3356,B2B,Dakar,East,Carol White,In-Store,Sports,Water Bottle 1L,4,22.73,15,77.28,63.3,Completed,5,0
ORD-13811,6/19/2022,7/3/2022,CID-4690,Loyalty Member,Enugu,South,Carol White,Mobile App,Clothing,Sports Socks 3pk,5,15.82,0,79.1,55.33,Completed,1,0
ORD-14543,10/15/2023,10/17/2023,CID-2031,B2B,Johannesburg,Central,Karen Davis,Mobile App,Clothing,Casual Sneakers,3,88.52,20,212.45,137.7,Completed,1,0
ORD-10602,3/26/2024,4/2/2024,CID-4142,New Customer,Abuja,East,Karen Davis,Phone Order,Electronics,Wireless Earbuds,1,81.41,10,73.27,55.41,Completed,NULL,0
ORD-14865,6/21/2022,6/26/2022,CID-1405,VIP,Addis Ababa,West,Carol White,Online,Electronics,Laptop Pro 15,9,1226.61,0,11039.49,5356.11,Completed,5,0
ORD-12832,12/22/2024,1/5/2025,CID-4223,Retail,Lagos,North,Karen Davis,Online,Beauty,Electric Toothbrush,3,80.31,25,180.7,164.62,Completed,1,0
ORD-14599,10/23/2024,NULL,CID-2837,Retail,Port Harcourt,West,James Turner,Wholesale,Clothing,Winter Jacket,6,157.22,20,754.66,612.25,Completed,5,0
ORD-13663,3/1/2022,3/8/2022,CID-4145,B2B,NULL,West,Mia Scott,WHOLESALE,Home & garden,Scented Candle,6,23.69,25,106.61,76.04,Completed,NULL,0
ORD-11114,7/18/2024,7/25/2024,CID-1369,B2B,Johannesburg,South,Olivia Clark,Mobile App,Clothing,Running Shoes,7,104.17,20,583.35,332.68,Completed,2,0
ORD-12996,11/30/2022,12/1/2022,CID-2747,B2B,Dakar,East,James Turner,Wholesale,Home & garden,Air Purifier,9,179.53,25,1211.83,909.57,Completed,2,0
ORD-15469,6/29/2022,7/6/2022,CID-4164,New Customer,Cairo,North,Henry Wilson,Phone Order,Sports,Protein Powder 1kg,5,48.8,25,183,121.55,Disputed,NULL,0
ORD-15507,3/7/2022,3/14/2022,CID-3877,New Customer,Cairo,Central,James Turner,In-Store,Home & garden,Smart Plug 4pk,10,39.58,30,277.06,240.41,Completed,4,0
ORD-12676,4/9/2023,NULL,CID-2736,VIP,Lagos,South,Iris Park,Phone Order,Sports,Protein Powder 1kg,6,48.4,0,290.4,142.71,Pending,5,0
ORD-15260,5/6/2022,NULL,CID-2518,New Customer,Abuja,East,Carol White,Phone Order,Beauty,Electric Toothbrush,5,74.03,15,314.63,200.9,Pending,4,0
ORD-11019,1/24/2023,1/31/2023,CID-2325,VIP,Dakar,South,Iris Park,Wholesale,Electronics,Mechanical Keyboard,8,149.21,30,835.58,745.17,Returned,NULL,1
ORD-11304,3/19/2023,3/26/2023,CID-2529,B2B,Cairo,West,Carol White,Mobile App,Clothing,Women's Blazer,8,77.1,25,462.6,344.77,Completed,5,0
ORD-13261,8/25/2022,NULL,CID-1941,Loyalty Member,Dakar,South,Olivia Clark,Online,Beauty,Perfume 50ml,7,74.21,30,363.63,245.58,Returned,2,1
ORD-10362,7/2/2024,7/9/2024,CID-2439,VIP,Nairobi,West,Carol White,Mobile App,Home & garden,Smart Plug 4pk,2,37.94,0,75.88,39.75,Completed,5,0
ORD-12480,10/13/2022,10/15/2022,CID-4974,B2B,Casablanca,East,Mia Scott,Online,Clothing,Running Shoes,5,100.05,30,350.17,346.73,Completed,5,0
ORD-13455,5/9/2024,5/14/2024,CID-4271,VIP,Lagos,Central,Bob Smith,In-Store,Electronics,USB-C Hub,3,46.61,15,118.86,70.42,Completed,1,0
ORD-13489,5/9/2023,5/23/2023,CID-3250,New Customer,NULL,North,Grace Chen,Online,Sports,Resistance Bands Set,9,24.12,25,162.81,133.38,Pending,NULL,0
ORD-15909,11/2/2022,11/9/2022,CID-4405,B2B,Casablanca,West,Nathan Harris,Online,Sports,Protein Powder 1kg,9,48.83,15,373.55,222.68,Completed,5,0
ORD-13963,7/3/2022,7/5/2022,CID-3341,New Customer,Addis Ababa,East,Bob Smith,In-Store,Electronics,Wireless Earbuds,10,78.22,25,586.65,494.54,Completed,NULL,0
ORD-11236,12/26/2024,12/28/2024,CID-2943,Loyalty Member,Dakar,West,Karen Davis,Mobile App,Beauty,Eye Cream,5,69.8,25,261.75,222.7,Completed,5,0
ORD-13837,5/13/2023,5/14/2023,CID-1362,New Customer,Kano,South,Olivia Clark,Online,Clothing,Men's Polo Shirt,9,39.34,30,247.84,204.51,Completed,3,0
ORD-10320,11/4/2023,NULL,CID-1382,New Customer,Accra,South,Karen Davis,Phone Order,Home & garden,Scented Candle,3,20.74,0,62.22,33.86,Completed,5,0
ORD-14258,6/6/2022,6/7/2022,CID-4927,B2B,Enugu,North,James Turner,Mobile App,Beauty,Perfume 50ml,5,82.13,0,410.65,254.91,Pending,NULL,0
ORD-13902,7/9/2023,7/14/2023,CID-4182,Retail,Kaduna,West,Olivia Clark,Phone Order,Home & garden,Throw Pillow Set,7,56.06,15,333.56,273.82,Completed,4,0
ORD-10070,12/16/2023,12/17/2023,CID-1646,Loyalty Member,Johannesburg,South,Frank Miller,Wholesale,Sports,Resistance Bands Set,2,22.85,30,31.99,23.59,Completed,NULL,0
ORD-13532,4/14/2023,4/19/2023,CID-1781,VIP,Accra,North,Carol White,Wholesale,Sports,Foam Roller,3,41.69,25,93.8,80.56,Completed,5,0
ORD-13179,12/2/2024,NULL,CID-2939,Loyalty Member,Johannesburg,North,James Turner,In-Store,Electronics,Bluetooth Speaker,8,106.83,0,854.64,405.09,Completed,5,0
ORD-11642,4/13/2024,4/14/2024,CID-3594,Retail,Ibadan,West,Alice Johnson,Mobile App,Sports,Gym Bag,2,60.77,10,109.39,68.82,Completed,NULL,0
ORD-14710,2/23/2023,3/2/2023,CID-1623,Loyalty Member,Benin City,Central,Henry Wilson,Wholesale,Clothing,Men's Polo Shirt,5,32.04,0,160.2,76.82,Pending,3,0
ORD-13885,4/6/2023,4/13/2023,CID-2238,New Customer,Port Harcourt,West,Frank Miller,Online,Beauty,Face Mask Pack,4,18.57,10,66.85,36.93,Completed,NULL,0
ORD-11109,5/19/2023,5/26/2023,CID-3284,Retail,Kano,Central,Grace Chen,Online,Sports,Resistance Bands Set,8,27.45,25,164.7,101.15,Completed,4,0
ORD-11342,8/21/2023,8/23/2023,CID-4419,VIP,Kaduna,North,Alice Johnson,In-Store,Clothing,Formal Dress,6,117.98,20,566.3,432.64,Pending,NULL,0
ORD-12538,8/16/2023,8/18/2023,CID-3253,B2B,Kaduna,South,Mia Scott,Mobile App,Electronics,Wireless Earbuds,7,81.29,5,540.58,271.8,Completed,NULL,0
ORD-13283,7/6/2023,7/13/2023,CID-3708,VIP,Dakar,South,Frank Miller,Wholesale,Beauty,Face Mask Pack,10,16.57,0,165.7,80.75,Completed,NULL,0
ORD-10678,6/28/2023,7/12/2023,CID-1392,Loyalty Member,Accra,East,Emma Brown,In-Store,Electronics,Wireless Earbuds,6,101.67,5,579.52,336.93,Completed,5,0
ORD-12453,6/26/2022,7/3/2022,CID-4760,Retail,Port Harcourt,West,Bob Smith,Online,Home & garden,Plant Pot Set,9,26.56,15,203.18,135.43,Completed,5,0
ORD-12237,9/17/2024,9/22/2024,CID-3359,Loyalty Member,Casablanca,West,James Turner,In-Store,Beauty,Lipstick Set,5,47.34,10,213.03,110.55,Returned,NULL,1
ORD-15871,6/25/2024,6/30/2024,CID-2534,B2B,Nairobi,West,Henry Wilson,Phone Order,Clothing,Casual Sneakers,9,68.81,25,464.47,397.51,Completed,NULL,0
ORD-12167,6/22/2022,6/25/2022,CID-2625,Loyalty Member,Enugu,West,David Lee,In-Store,Home & garden,Coffee Maker,8,97.59,30,546.5,403.16,Completed,1,0
ORD-10367,1/30/2024,2/2/2024,CID-3350,VIP,Kaduna,West,Mia Scott,Online,Home & garden,Smart Plug 4pk,7,41.26,0,288.82,179,Completed,5,0
ORD-11115,11/13/2024,11/20/2024,CID-2558,B2B,Addis Ababa,South,Grace Chen,Phone Order,Electronics,Mechanical Keyboard,6,160.14,0,960.84,524.64,Completed,5,0
ORD-13881,1/12/2024,NULL,CID-2175,VIP,Ibadan,North,Emma Brown,Phone Order,Clothing,Casual Sneakers,3,81.69,0,245.07,159.55,Cancelled,1,0
ORD-11056,7/20/2023,7/27/2023,CID-4792,Retail,Lagos,Central,Iris Park,Phone Order,Home & garden,Throw Pillow Set,4,47.11,15,160.17,123.52,Completed,5,0
ORD-14835,3/4/2023,3/5/2023,CID-3404,Loyalty Member,Cairo,Central,Olivia Clark,In-Store,Electronics,Portable Charger,10,36.28,25,272.1,217.23,Returned,5,1
ORD-10965,2/12/2023,2/19/2023,CID-1714,VIP,Enugu,Central,Karen Davis,Phone Order,Sports,Jump Rope,6,14.6,0,87.6,47.11,Disputed,NULL,0
ORD-10877,6/9/2022,6/16/2022,CID-3115,VIP,Benin City,East,Grace Chen,In-Store,Sports,Protein Powder 1kg,7,52.78,20,295.57,226.6,Completed,5,0
ORD-13592,8/22/2022,8/29/2022,CID-1274,VIP,Port Harcourt,West,Mia Scott,Online,Beauty,Lipstick Set,4,44.14,30,123.59,105.72,Returned,5,1
ORD-13744,10/26/2023,10/27/2023,CID-2101,New Customer,Lagos,West,James Turner,Phone Order,Electronics,Wireless Earbuds,4,75.69,10,272.48,170.08,Cancelled,NULL,0
ORD-15960,9/25/2024,10/9/2024,CID-2328,New Customer,Lagos,North,Frank Miller,Wholesale,Electronics,Smart Watch,4,236.05,0,944.2,618.18,Completed,NULL,0
ORD-12888,8/16/2023,8/18/2023,CID-4291,New Customer,Lagos,South,Iris Park,Mobile App,Electronics,Bluetooth Speaker,2,136.31,0,272.62,170.8,Completed,NULL,0
ORD-13385,10/4/2024,10/18/2024,CID-4780,B2B,Nairobi,West,Olivia Clark,Mobile App,Clothing,Sports Socks 3pk,1,16.34,30,11.44,10.4,Completed,NULL,0
ORD-15047,10/23/2022,11/6/2022,CID-2591,VIP,Enugu,Central,Nathan Harris,In-Store,Sports,Jump Rope,8,13.58,20,86.91,66.34,Cancelled,5,0
ORD-11943,11/10/2023,11/11/2023,CID-4884,VIP,Abuja,South,Karen Davis,In-Store,Electronics,USB-C Hub,5,40.05,0,200.25,111.19,Completed,5,0
ORD-14771,7/7/2024,7/8/2024,CID-3117,VIP,Addis Ababa,South,NULL,Mobile App,Sports,Jump Rope,1,14.43,0,14.43,9.43,Completed,1,0
ORD-12079,5/30/2024,6/4/2024,CID-4555,New Customer,Ibadan,South,Alice Johnson,In-Store,Home & garden,Coffee Maker,10,86,20,688,560.83,Completed,4,0
ORD-11097,8/31/2022,9/2/2022,CID-3978,VIP,Addis Ababa,East,Nathan Harris,In-Store,Beauty,Lipstick Set,10,39.7,0,397,233.97,Completed,5,0
ORD-15256,2/19/2023,2/20/2023,CID-2396,New Customer,Port Harcourt,South,Mia Scott,Phone Order,Beauty,Eye Cream,10,55.33,5,525.63,370.02,Completed,5,0
ORD-15236,7/30/2022,8/4/2022,CID-3645,New Customer,Johannesburg,Central,Iris Park,Phone Order,Home & garden,Coffee Maker,2,88.75,0,177.5,100.4,Returned,2,1
ORD-10060,9/3/2022,9/10/2022,CID-1162,New Customer,Cairo,South,James Turner,Phone Order,Electronics,Smart Watch,2,262.09,0,524.18,266.7,Completed,NULL,0
ORD-11885,5/11/2022,5/25/2022,CID-4329,New Customer,Accra,Central,Carol White,Mobile App,Beauty,Eye Cream,7,66.39,10,418.26,220.68,Returned,NULL,1
ORD-14579,8/7/2024,8/8/2024,CID-2565,Retail,Kaduna,North,James Turner,In-Store,Home & garden,Throw Pillow Set,9,48.97,0,440.73,231.15,Pending,1,0
ORD-12065,6/13/2023,6/18/2023,CID-3663,Retail,Nairobi,East,Mia Scott,Mobile App,Home & garden,Smart Plug 4pk,2,36.15,0,72.3,46.49,Pending,5,0
ORD-11563,1/8/2024,NULL,CID-3547,Retail,Cairo,West,Mia Scott,In-Store,Beauty,Lipstick Set,5,47.79,20,191.16,157.29,Completed,5,0
ORD-13659,2/20/2022,2/27/2022,CID-2223,Loyalty Member,Ibadan,Central,Emma Brown,In-Store,Home & garden,Smart Plug 4pk,6,38.55,0,231.3,104.53,Completed,3,0
ORD-15293,10/12/2022,NULL,CID-1599,B2B,Ibadan,West,Grace Chen,Wholesale,Clothing,Men's Polo Shirt,4,39.65,0,158.6,109.03,Cancelled,5,0
